customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
sdv-id-FDRJpg,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.41,912.037,No
sdv-id-ismwcJ,Male,0,Yes,Yes,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.35,226.669,No
sdv-id-ZbwrCc,Male,0,No,No,3,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.33,2599.424,No
sdv-id-lYBqDC,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.84,184.943,No
sdv-id-kINJNk,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),90.32,213.4,Yes
sdv-id-AfTLsx,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.49,1254.27,No
sdv-id-xbsArm,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.86,6227.236,No
sdv-id-bSlNEe,Female,0,Yes,No,11,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.69,88.438,Yes
sdv-id-HkUqIB,Female,0,No,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.9,2184.698,No
sdv-id-xonSlt,Male,0,No,No,23,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,53.0,741.307,No
sdv-id-DOxtuM,Female,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.56,2225.086,Yes
sdv-id-flmnKq,Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),48.05,3188.98,No
sdv-id-zGztnJ,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),50.63,5534.043,No
sdv-id-tPenEh,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),87.27,4325.233,Yes
sdv-id-vDSATk,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.96,1338.37,No
sdv-id-Flivtd,Male,0,Yes,Yes,21,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,47.38,2717.449,No
sdv-id-nkSlQK,Female,0,No,No,66,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),101.2,4564.786,No
sdv-id-VumsKE,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.41,407.739,Yes
sdv-id-RgWqGf,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.34,112.95,No
sdv-id-lAVsRD,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,828.264,No
sdv-id-MnRTWJ,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),78.75,1092.743,No
sdv-id-ENstXh,Male,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.64,3702.256,No
sdv-id-raKpxn,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),108.43,5369.616,No
sdv-id-qgkpUJ,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.62,313.116,No
sdv-id-XfmOJj,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.15,230.161,No
sdv-id-jGOBxF,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.3,118.856,No
sdv-id-slGtJb,Female,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,46.65,4115.28,No
sdv-id-YQLiVO,Female,0,No,No,28,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),47.0,3930.573,No
sdv-id-infDJz,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.88,85.048,No
sdv-id-xSnXeY,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.38,1220.95,No
sdv-id-lMlUGT,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.95,386.269,No
sdv-id-FbCkRD,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.9,999.933,No
sdv-id-Hzgmmp,Male,0,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.12,48.916,Yes
sdv-id-TMBRFQ,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.01,2217.331,No
sdv-id-bHsCdm,Male,0,No,No,16,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.51,2470.19,No
sdv-id-dgZXnI,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),79.45,6470.886,Yes
sdv-id-rstNEi,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.26,125.409,Yes
sdv-id-PlKfGK,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),68.69,2705.671,No
sdv-id-ccmacL,Female,0,No,No,53,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),92.79,1183.656,No
sdv-id-FaIabR,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.27,976.673,No
sdv-id-wpbSgp,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,80.35,5642.825,No
sdv-id-NLFLvo,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),113.47,6105.591,No
sdv-id-HEOnia,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.0,6632.216,No
sdv-id-cyRddS,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.8,3191.554,Yes
sdv-id-GvxUbD,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,18.8,No
sdv-id-pEeQRS,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.86,1057.524,Yes
sdv-id-MwpBZE,Female,0,No,No,50,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,72.23,766.555,Yes
sdv-id-BVGpgs,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.51,5446.877,Yes
sdv-id-fCmweL,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,31.74,153.825,No
sdv-id-pxKwqO,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.14,189.996,No
sdv-id-hIiHEG,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.94,3623.86,No
sdv-id-LCewOY,Female,1,Yes,Yes,33,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.35,223.095,No
sdv-id-jUkaMo,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.11,4226.734,No
sdv-id-slKgVo,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,46.8,94.489,Yes
sdv-id-VleOQp,Male,0,No,No,23,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),33.17,633.254,No
sdv-id-TywlGv,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.3,2964.551,No
sdv-id-jcfzdH,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.13,1834.48,Yes
sdv-id-fOBKSt,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.37,85.308,No
sdv-id-WSxDCV,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.96,208.359,Yes
sdv-id-VdNNrs,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.53,2786.772,No
sdv-id-gRTFSa,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.37,91.93,No
sdv-id-xPeoJb,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.45,21.886,Yes
sdv-id-GJdOzl,Male,1,No,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.79,1867.582,No
sdv-id-ojqdTa,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.21,430.163,Yes
sdv-id-xPYpTw,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),91.97,7521.939,No
sdv-id-radjwB,Male,0,No,No,49,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),19.17,2199.413,No
sdv-id-MSOAkD,Female,1,No,No,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,28.52,117.563,Yes
sdv-id-sgBvUn,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),74.87,7035.687,No
sdv-id-uYJYrB,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.61,18.8,No
sdv-id-IuNsJu,Male,0,No,No,38,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,90.3,1090.496,No
sdv-id-KjodkZ,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.15,1019.865,No
sdv-id-lUwMDh,Female,1,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.02,1861.384,Yes
sdv-id-dukJuV,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.49,18.8,Yes
sdv-id-ZgCDHv,Female,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),90.84,3804.231,No
sdv-id-yOBzhF,Female,0,Yes,Yes,27,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,45.34,2878.538,No
sdv-id-NVpzxc,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),62.6,2077.155,No
sdv-id-FjEuot,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.52,18.8,No
sdv-id-SQocCb,Male,0,No,No,26,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.09,165.451,Yes
sdv-id-MnHKIt,Male,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),45.61,1642.859,No
sdv-id-ijLazl,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.43,7820.774,No
sdv-id-xTdMgf,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.91,18.8,No
sdv-id-XxWcPQ,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.63,1370.646,Yes
sdv-id-EQenpy,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.13,4621.034,Yes
sdv-id-SdXbNi,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.55,18.8,Yes
sdv-id-pIZOcA,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.83,888.824,Yes
sdv-id-dnowEe,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),81.65,2432.137,No
sdv-id-BIzoJM,Female,0,No,No,34,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),62.7,1329.354,No
sdv-id-PRZXDa,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,72.96,2032.528,Yes
sdv-id-KLwRHl,Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.3,18.8,Yes
sdv-id-QeIdJD,Male,1,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.12,5718.825,Yes
sdv-id-DXzoGf,Male,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.68,319.527,No
sdv-id-MTtEbE,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,87.46,6325.021,No
sdv-id-RhmqTQ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,452.812,No
sdv-id-AOjHce,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.71,1790.781,Yes
sdv-id-RJJnzd,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.53,18.8,Yes
sdv-id-QAbmFH,Female,0,Yes,Yes,11,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,36.31,18.8,No
sdv-id-DUQCej,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.56,18.8,No
sdv-id-poFISg,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),35.39,3760.368,No
sdv-id-YSHPnL,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.05,18.8,Yes
sdv-id-GGhayW,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.38,18.8,No
sdv-id-FNGwcH,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),84.18,3942.179,No
sdv-id-OpqjIj,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),43.59,1102.587,No
sdv-id-dfeUPy,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.25,2714.859,Yes
sdv-id-QUfnhF,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),72.54,822.181,No
sdv-id-RfeztE,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,48.28,5203.795,No
sdv-id-ClYVoV,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.84,18.8,No
sdv-id-cnEwLT,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.71,18.8,No
sdv-id-lJOwLG,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),79.21,792.946,No
sdv-id-wUGGBg,Male,0,No,No,28,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,32.68,18.8,No
sdv-id-GWSTbh,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.13,353.684,No
sdv-id-keBFHT,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),65.54,5590.943,No
sdv-id-AdPWYl,Female,0,No,No,12,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,70.13,35.141,No
sdv-id-ghLSqy,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.17,18.8,No
sdv-id-vQRWpc,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.29,1276.774,Yes
sdv-id-iOuHMc,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.28,69.934,No
sdv-id-vQrlSs,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.12,342.308,No
sdv-id-VVZkkr,Male,1,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.53,2991.727,No
sdv-id-cPEPIV,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.9,5513.377,No
sdv-id-hExstT,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.66,23.208,No
sdv-id-MVsuKD,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.61,169.634,No
sdv-id-ARmqph,Female,0,No,No,53,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,42.21,1201.629,No
sdv-id-LnKKgp,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,47.34,240.967,Yes
sdv-id-FReYoM,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),59.09,1703.666,No
sdv-id-lzahFd,Female,0,No,No,2,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,18.25,40.988,No
sdv-id-EXkXeI,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.19,6053.385,No
sdv-id-SJIiME,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.2,18.8,No
sdv-id-ALfPhH,Female,0,Yes,No,47,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.2,877.74,No
sdv-id-pjhkPY,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.12,220.73,Yes
sdv-id-ElSiRc,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,31.41,18.8,No
sdv-id-LFGBFQ,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.96,7619.512,No
sdv-id-NPzLhn,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),97.11,3317.701,No
sdv-id-tIGHMM,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.9,283.007,Yes
sdv-id-aWQNmp,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.12,44.973,No
sdv-id-LZcagm,Male,0,No,No,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,18.88,101.228,No
sdv-id-BybYrI,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.88,4155.331,No
sdv-id-IbvLWB,Male,0,No,No,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),38.21,1334.632,No
sdv-id-XNwQGX,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.58,2850.805,No
sdv-id-yucUMD,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,629.414,No
sdv-id-BwfqzQ,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,84.2,18.8,Yes
sdv-id-DHzvvT,Male,0,No,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.3,2103.099,Yes
sdv-id-Aytxwo,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,103.4,6463.941,No
sdv-id-aoKcKh,Male,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),62.92,2026.714,No
sdv-id-jbxBaq,Female,1,No,Yes,61,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),77.76,2059.377,No
sdv-id-BybWTb,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.9,330.146,No
sdv-id-TKeLai,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.65,948.783,No
sdv-id-aLtBtp,Male,0,No,No,35,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,47.05,5022.626,No
sdv-id-pGOVFu,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.45,4443.358,No
