customerID,gender,SeniorCitizen,Partner,Dependents,Antiguedad,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Prediccion_Modelo,Crush Rate
sdv-id-tEvCmU,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),102.63,4839.866,0,0.3196224491806443
sdv-id-yLYLFO,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,52.74,7364.024,1,0.5449835998015031
sdv-id-ejhlPR,Male,0,No,No,48,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.27,1816.698,0,0.4826802527727632
sdv-id-bxwKzg,Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.21,2100.787,1,0.7290299110372213
sdv-id-PmwXIF,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.78,18.8,0,0.3714109007786261
sdv-id-TVbOQD,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.62,18.8,1,0.553150747438806
sdv-id-PpXwDM,Male,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,45.7,794.481,1,0.6646176934220478
sdv-id-jkeOAl,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.92,240.551,1,0.6374164358901727
sdv-id-zUzrqX,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.58,1199.244,1,0.7152421841985919
sdv-id-Gxeenn,Male,0,Yes,No,53,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.07,1182.321,0,0.3941314597178428
sdv-id-zBHIRz,Male,0,No,Yes,70,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,71.09,2741.416,0,0.32305274787918714
sdv-id-uOqFvg,Female,0,No,No,61,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.86,3391.124,0,0.4279121544147822
sdv-id-sNaZNc,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.28,982.048,1,0.7265702551433184
sdv-id-GEryCo,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.22,3249.889,1,0.5231439307684775
sdv-id-LHVFyQ,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.78,18.8,1,0.5317108858013708
sdv-id-NHlAKg,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.6,715.61,1,0.5605370383452303
sdv-id-Nihzcy,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.19,1120.895,1,0.6616600094490608
sdv-id-VXwwZF,Male,1,No,No,13,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,40.56,135.091,1,0.6393344737490181
sdv-id-fGrHfr,Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.88,92.501,1,0.700693884553687
sdv-id-IOpqCH,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.45,6601.959,0,0.2870247987140633
sdv-id-uBKxCK,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1667.558,0,0.48448773276018575
sdv-id-TQHlhs,Female,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.83,912.811,1,0.5047153771338029
sdv-id-sFbsHr,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.13,2567.318,0,0.4935507474390125
sdv-id-HpVXcK,Female,0,Yes,No,33,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,35.57,545.195,1,0.5331763072163188
sdv-id-SQKUFs,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.25,8290.374,1,0.5155905256302603
sdv-id-JiXBPm,Female,0,No,No,21,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.01,168.433,1,0.5764894284672053
sdv-id-dyRPkQ,Male,1,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.39,6918.244,0,0.41842464498423937
sdv-id-vZHchF,Female,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,61.88,7338.951,0,0.3982008317645563
sdv-id-CCjcGM,Male,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.77,6170.02,0,0.3386949173168815
sdv-id-KJjoot,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.31,2188.283,1,0.5314281826901364
sdv-id-uMSuYL,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.81,5527.268,1,0.7109873187117051
sdv-id-JubxkR,Female,1,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.9,299.084,1,0.6730125344135852
sdv-id-NpGVfZ,Female,1,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.46,1261.592,0,0.4301608627895304
sdv-id-WKMXCQ,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.84,210.508,1,0.575673630142238
sdv-id-GscquJ,Male,0,No,No,53,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.84,1281.551,0,0.4626086846933861
sdv-id-yTSugg,Female,1,No,No,40,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,One year,No,Credit card (automatic),22.71,1115.899,0,0.44400309238620306
sdv-id-IVChyG,Male,1,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.56,705.429,0,0.23213860580243975
sdv-id-fYUByJ,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.08,1022.143,1,0.7048282303432213
sdv-id-JJmlms,Female,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.43,3998.85,0,0.38592811994344867
sdv-id-dntHEF,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.81,2114.651,1,0.5013749226864342
sdv-id-kjULql,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.25,7008.648,0,0.4439199322560776
sdv-id-NnCuYc,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,129.592,1,0.5829922548447709
sdv-id-eLvPfx,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,106.01,3623.428,1,0.7226247305840584
sdv-id-yvxgEs,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.34,280.705,1,0.5467816144372434
sdv-id-HXATda,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.37,102.234,0,0.40733250054889025
sdv-id-iyNgIc,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.21,798.382,1,0.5630998843215703
sdv-id-fJPLhR,Male,0,Yes,Yes,62,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,36.24,1454.083,0,0.3818297959619476
sdv-id-hLtoAj,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.74,80.154,0,0.3768655153787763
sdv-id-ewqDKF,Female,1,No,Yes,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.27,1143.31,1,0.5201087764842838
sdv-id-ejJobn,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.79,5678.284,0,0.38973281841282564
sdv-id-MGkKmg,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.82,977.794,1,0.5647613202502685
sdv-id-lzGFOu,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),99.86,176.495,1,0.6652980118364238
sdv-id-sHXciD,Male,1,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,100.59,4657.63,0,0.3685648946339118
sdv-id-SveBJY,Male,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.25,4443.511,1,0.7341286886839601
sdv-id-YsArxl,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.83,3614.806,0,0.2998161263272225
sdv-id-RzHlYr,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.87,175.672,1,0.651158317203194
sdv-id-eWugWz,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.62,1983.059,0,0.463864192337843
sdv-id-SMuMpt,Male,1,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.04,6091.101,0,0.39040393539729756
sdv-id-GmSHLk,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.79,1444.508,0,0.21479357249230913
sdv-id-uIWqtV,Male,1,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,27.36,463.9,1,0.6586693213834729
sdv-id-wurBox,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.52,293.543,1,0.5854152485008365
sdv-id-ixvPHJ,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.88,579.673,0,0.35024077221447647
sdv-id-QtyEJQ,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.29,18.8,1,0.7346689740424477
sdv-id-fmHMoX,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.77,161.886,1,0.6940584087887275
sdv-id-NNVvKW,Male,1,No,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.15,6408.41,0,0.358594600158511
sdv-id-MMPgLr,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.48,1670.167,1,0.5489249577801718
sdv-id-kxzrSB,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.86,916.632,0,0.4013465604524079
sdv-id-VdfHTh,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,88.08,2725.448,0,0.3907121901691809
sdv-id-gglHLA,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.52,18.8,1,0.5746675824541593
sdv-id-wzSalz,Female,1,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.57,6995.812,1,0.6637770418739919
sdv-id-sPswUf,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.31,54.709,1,0.5735807033689775
sdv-id-uJXdiJ,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.09,1313.094,1,0.5921362452001699
sdv-id-hfQUQA,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.33,4142.921,1,0.6045509107878279
sdv-id-PLvObz,Female,0,No,Yes,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.27,5608.548,1,0.6530807514153875
sdv-id-mNjFik,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,85.32,814.38,1,0.5247637532592613
sdv-id-ZNWaAA,Male,0,No,Yes,8,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,18.8,1,0.5629301983686672
sdv-id-EMskEK,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,58.57,1305.4,0,0.4855956396522462
sdv-id-TKLHLd,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.45,613.933,0,0.4970756836724797
sdv-id-rFtpxU,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),112.21,5141.154,0,0.35052146943364276
sdv-id-ZgpvMc,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.22,1390.761,1,0.5799654034828439
sdv-id-tHNuvY,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.73,18.8,0,0.3072720016733327
sdv-id-FGEumz,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.06,1530.396,1,0.6131290565873332
sdv-id-mFGEQg,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.05,6346.398,0,0.284460602255429
sdv-id-OtDKfN,Male,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,31.02,18.8,1,0.608928469821832
sdv-id-lcwyhI,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.53,773.912,1,0.5807941856420145
sdv-id-DZHGrn,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,27.29,136.78,1,0.6811962351850122
sdv-id-qLLlJO,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.71,5450.033,0,0.2866483496716504
sdv-id-tuYJRH,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.53,337.958,0,0.42342208467658965
sdv-id-lzrVIy,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.96,1079.125,1,0.6957949597910742
sdv-id-VDsAEz,Male,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.16,3943.725,0,0.4523858184129439
sdv-id-tViJMz,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.36,1190.564,0,0.23341004524263884
sdv-id-gEdXjM,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.34,666.352,1,0.6897701678396977
sdv-id-TsAsdi,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.88,1490.471,0,0.25051000264209744
sdv-id-jsPERe,Female,1,No,Yes,43,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,77.73,1655.332,0,0.4756054752629362
sdv-id-IksZvA,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.47,6429.898,1,0.5645344222250909
sdv-id-tUIjqi,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.97,621.156,0,0.3941492997644003
sdv-id-dTOQFO,Female,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),111.75,7007.968,0,0.33172300515669584
sdv-id-TCaDCM,Male,0,No,Yes,68,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.09,3017.036,0,0.2996997179712962
sdv-id-RfLxFH,Male,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.46,6709.19,1,0.5132705958128072
sdv-id-GbLXOO,Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),53.38,4851.732,0,0.2711493657373796
sdv-id-qhfZVz,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.58,7295.436,0,0.46101304862826287
sdv-id-UFFEcK,Female,0,No,No,44,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,40.39,1259.638,0,0.48884851027772486
sdv-id-jwVxrw,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.79,1768.489,1,0.7177061493462723
sdv-id-bFBjLb,Male,0,Yes,Yes,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.19,223.115,1,0.6185498289034841
sdv-id-niueCL,Male,0,No,No,13,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),51.65,801.687,1,0.6099134692642454
sdv-id-ZIhfey,Female,1,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.52,1611.043,0,0.4794608152652569
sdv-id-VCtXNR,Male,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),85.45,4764.091,0,0.36042195144225553
sdv-id-jHYCSl,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.76,1626.043,1,0.5791516894498286
sdv-id-KPuyuQ,Male,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,42.52,1391.569,1,0.5174049918996871
sdv-id-fEjWXk,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.44,239.42,1,0.7167170008013763
sdv-id-kdHNNw,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.47,7242.844,0,0.4048159068840478
sdv-id-kDkzJS,Female,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.69,1453.538,1,0.664955696462411
sdv-id-xIpgwD,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,85.95,824.831,1,0.592315622813938
sdv-id-vSOSbs,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.34,3838.614,0,0.4473481573473289
sdv-id-ixndFm,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.57,5047.785,0,0.3783426681411915
sdv-id-cPCCZg,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.51,3889.71,0,0.32995044726957157
sdv-id-bkkewu,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.54,94.128,1,0.5822747963405968
sdv-id-qvdWHx,Male,1,Yes,Yes,41,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.86,3137.475,0,0.4762324780020458
sdv-id-wkdEqe,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.56,63.066,1,0.5776785141951386
sdv-id-xrFGvQ,Female,1,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,936.234,1,0.7081844619346097
sdv-id-zHSonS,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.41,143.15,1,0.6649223452056215
sdv-id-HWNooO,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.88,6720.993,0,0.3615001496743546
sdv-id-uidnDq,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.29,909.546,0,0.47974940172033137
sdv-id-oeAZUf,Female,1,No,No,62,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.19,3286.036,0,0.4607291750294515
sdv-id-ufstfc,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.67,3697.461,0,0.4526181517808708
sdv-id-LOBFLp,Female,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.25,18.8,1,0.6473121665992928
sdv-id-HvJyKq,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.54,1844.636,0,0.2763159999091358
